x1,x2,x3
0.0,1.0,18.0
0.0,1.0,18.0
0.48,14.0,5.0
0.0,8.0,11.0
0.52,0.36,0.52
0.0,14.0,5.0
0.0,1.0,18.0
0.0,1.0,18.0
1.14,8.0,11.0
0.0,1.0,18.0
0.0,1.0,18.0
0.8,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,14.0,5.0
0.54,0.54,0.54
0.0,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,2.0,0.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,14.0,5.0
0.88,1.04,0.88
2.34,7.76,3.96
1.0,8.0,11.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,10.36,3.6
0.0,14.0,5.0
0.0,1.0,18.0
0.0,1.0,18.0
0.58,8.0,11.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,2.78,0.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,0.0,0.0
0.0,1.0,18.0
0.0,0.0,0.0
2.04,14.0,5.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,0.0,0.0
0.28,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
1.0,14.0,5.0
1.02,14.0,5.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,0.8,0.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,8.0,11.0
0.32,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,0.0,0.0
0.0,8.0,11.0
6.66,14.0,5.0
0.0,0.6,0.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,8.0,11.0
4.0,8.5,4.5
1.06,1.82,1.06
0.0,1.0,18.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,8.0,11.0
4.74,14.0,5.0
0.0,8.0,11.0
0.0,0.0,0.0
0.0,1.0,18.0
0.0,1.0,18.0
2.26,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,0.5,9.0
0.0,8.0,11.0
0.0,0.0,0.0
0.0,14.0,5.0
0.0,0.0,0.0
1.0,14.0,5.0
0.0,0.78,14.04
0.0,1.0,18.0
2.68,5.7,3.52
0.0,14.0,5.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,0.0,0.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,0.38,0.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,1.0,18.0
0.4,14.0,5.0
0.0,2.0,0.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,0.18,0.0
1.0,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,0.0,0.0
7.56,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,0.84,0.0
0.0,8.0,11.0
0.0,0.48,0.0
0.0,8.0,11.0
0.72,3.28,0.72
0.0,8.0,11.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
5.18,14.0,5.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,14.0,5.0
2.2,14.0,5.0
0.0,14.0,5.0
0.0,0.0,0.0
0.0,14.0,5.0
1.0,0.9,1.0
0.72,8.0,11.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,1.0,18.0
0.86,8.0,11.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,0.0,0.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,1.0,0.0
0.0,14.0,5.0
0.0,1.0,18.0
1.0,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,0.68,0.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,1.0,18.0
1.38,1.0,1.38
1.84,14.0,5.0
0.0,0.52,9.36
0.0,8.0,11.0
0.0,0.0,0.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,0.0,0.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,1.0,18.0
1.0,14.0,5.0
0.0,1.0,18.0
0.48,14.0,5.0
0.0,1.0,18.0
