x1,x2,x3
0.0,0.0,0.0
0.0,0.0,0.0
0.5,1.34,0.5
0.0,0.0,0.0
1.26,2.04,1.26
0.0,2.9,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.38,0.78,0.38
0.0,0.0,0.0
0.0,0.0,0.0
4.7,3.38,4.7
0.0,0.0,0.0
0.6,0.68,0.6
0.0,0.48,0.0
0.2,1.16,0.2
0.0,0.0,0.0
0.0,1.52,0.0
0.0,0.0,0.0
0.0,0.14,0.0
0.08,2.56,0.08
0.98,1.04,0.98
0.24,0.88,0.24
0.0,0.66,0.0
0.0,0.0,0.0
0.0,0.16,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.38,0.0
0.0,3.86,0.0
0.76,3.02,0.76
2.08,1.04,2.08
0.1,2.1,0.1
0.0,2.62,0.0
0.0,1.08,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.12,0.0
0.0,0.0,0.0
0.0,0.26,0.0
0.5,0.7,0.5
0.4,1.92,0.4
0.0,0.0,0.0
0.24,1.18,0.24
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.44,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.96,1.22,0.96
0.0,1.1,0.0
0.0,0.1,0.0
0.0,0.04,0.0
1.02,0.96,1.02
0.0,2.9,0.0
0.0,0.0,0.0
0.0,1.68,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.08,2.44,0.08
0.08,1.38,0.08
0.54,2.28,0.54
0.0,0.08,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.22,0.3,0.22
0.0,0.4,0.0
0.0,5.42,0.0
0.0,0.18,0.0
0.42,0.86,0.42
0.0,1.1,0.0
0.0,0.0,0.0
0.0,0.46,0.0
0.0,0.52,0.0
3.12,2.42,3.12
0.0,0.2,0.0
0.0,0.14,0.0
0.0,2.56,0.0
0.0,2.04,0.0
0.06,3.14,0.06
0.0,0.04,0.0
0.0,0.0,0.0
0.2,1.46,0.2
3.36,2.6,3.36
0.22,0.7,0.22
0.0,0.0,0.0
0.0,0.4,0.0
0.0,0.0,0.0
0.0,0.28,0.0
0.12,1.02,0.12
0.0,0.1,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.64,0.0
0.0,0.4,0.0
0.46,0.86,0.46
0.0,0.16,0.0
0.08,1.44,0.08
0.0,0.0,0.0
0.06,0.82,0.06
0.0,2.9,0.0
0.0,0.44,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.4,0.0
0.0,3.62,0.0
1.84,1.84,1.84
0.0,0.9,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4,3.38,0.4
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.08,0.0
0.0,0.0,0.0
0.16,0.8,0.16
0.02,0.26,0.02
0.0,1.04,0.0
0.2,0.32,0.2
0.0,0.0,0.0
0.0,0.0,0.0
1.16,1.74,1.16
0.0,0.1,0.0
0.0,0.46,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.9,0.0
0.0,0.34,0.0
0.0,0.0,0.0
0.3,0.34,0.3
0.0,0.1,0.0
0.0,0.0,0.0
1.5,1.6,1.5
0.36,0.82,0.36
0.0,1.88,0.0
0.0,0.32,0.0
0.0,0.0,0.0
0.74,0.8,0.74
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.02,3.4,4.02
0.0,0.0,0.0
0.04,1.76,0.04
0.0,0.0,0.0
1.54,1.18,1.54
0.12,0.74,0.12
0.0,1.26,0.0
1.12,2.66,1.12
0.0,3.06,0.0
0.34,1.48,0.34
0.0,0.0,0.0
0.06,1.24,0.06
0.0,0.0,0.0
0.48,0.94,0.48
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.34,0.0
2.48,1.62,2.48
0.0,2.34,0.0
0.0,0.0,0.0
0.0,0.62,0.0
0.0,0.0,0.0
0.0,0.22,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.02,1.72,0.02
0.02,0.58,0.02
0.0,0.58,0.0
4.34,3.52,4.34
0.02,1.04,0.02
0.04,0.6,0.04
0.0,3.16,0.0
1.12,2.04,1.12
0.42,0.68,0.42
0.0,0.0,0.0
0.0,0.5,0.0
0.0,0.0,0.0
0.04,1.04,0.04
0.0,1.26,0.0
0.0,0.1,0.0
0.38,0.9,0.38
0.0,0.72,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.22,0.0
0.0,3.76,0.0
0.0,2.76,0.0
0.0,0.0,0.0
0.0,1.22,0.0
0.14,0.38,0.14
0.0,0.0,0.0
0.0,0.0,0.0
0.24,1.26,0.24
0.0,2.16,0.0
0.0,0.0,0.0
0.0,0.12,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.02,1.8,0.02
0.0,0.06,0.0
0.18,0.52,0.18
0.0,2.14,0.0
0.0,0.84,0.0
0.04,1.68,0.04
0.06,4.2,0.06
0.0,0.58,0.0
0.0,0.0,0.0
0.0,0.5,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.5,0.0
0.0,0.0,0.0
0.04,1.14,0.04
3.56,3.06,3.56
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.28,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,1.54,0.0
0.0,1.46,0.0
0.0,0.0,0.0
0.1,0.72,0.1
0.54,1.12,0.54
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.38,0.0
0.0,0.48,0.0
0.0,0.0,0.0
0.0,0.56,0.0
0.0,0.14,0.0
0.0,0.04,0.0
0.0,0.66,0.0
0.0,0.24,0.0
0.0,0.0,0.0
0.0,2.66,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4,0.84,0.4
0.0,2.06,0.0
1.64,1.48,1.64
0.0,0.02,0.0
0.0,2.1,0.0
0.0,0.0,0.0
0.0,0.74,0.0
0.04,3.14,0.04
0.0,0.0,0.0
0.0,1.2,0.0
0.0,0.0,0.0
0.0,1.16,0.0
1.66,1.64,1.66
0.0,0.0,0.0
0.0,0.36,0.0
0.0,1.9,0.0
0.18,1.3,0.18
0.0,0.96,0.0
1.28,1.68,1.28
0.0,0.0,0.0
0.8,1.5,0.8
0.0,0.1,0.0
0.0,0.0,0.0
0.08,1.18,0.08
0.0,0.0,0.0
0.0,1.52,0.0
0.0,2.04,0.0
0.0,0.02,0.0
1.14,2.6,1.14
0.0,0.0,0.0
0.36,0.42,0.36
0.0,0.0,0.0
0.1,2.12,0.1
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.94,0.0
0.0,0.0,0.0
0.1,1.78,0.1
0.0,1.62,0.0
0.0,0.0,0.0
0.68,0.72,0.68
0.0,0.2,0.0
0.38,1.26,0.38
0.0,0.0,0.0
0.24,0.78,0.24
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.72,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.0,1.68,0.0
0.0,2.46,0.0
0.22,0.96,0.22
0.0,0.26,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5,0.0
0.0,1.46,0.0
0.0,0.06,0.0
1.48,1.0,1.48
0.0,0.0,0.0
1.24,0.86,1.24
0.0,0.08,0.0
0.88,1.56,0.88
0.0,0.32,0.0
0.36,1.18,0.36
0.0,1.48,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.52,2.06,0.52
0.0,1.64,0.0
0.0,0.42,0.0
2.86,2.5,2.86
0.0,3.08,0.0
0.0,0.0,0.0
0.0,1.28,0.0
0.06,0.24,0.06
0.0,0.0,0.0
0.0,1.68,0.0
