x1,x2,x3
0.0,0.0,0.0
0.0,0.0,0.0
0.12,2.28,0.12
0.0,0.5,0.0
1.12,1.28,1.12
0.26,1.62,0.26
0.0,0.0,0.0
0.0,0.0,0.0
1.56,1.36,1.56
0.0,0.0,0.0
0.0,0.0,0.0
2.02,1.32,2.02
0.0,0.18,0.0
0.34,0.64,0.34
0.3,0.5,0.3
0.3,0.98,0.3
0.0,0.0,0.0
0.0,6.06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.0,0.0
1.26,1.24,1.26
0.54,1.1,0.54
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.08,0.0
0.0,0.32,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.72,0.0
0.06,2.5,0.06
0.8,0.68,0.8
2.08,1.5,2.08
0.24,2.92,0.24
0.0,2.42,0.0
0.0,2.36,0.0
0.0,0.0,0.0
0.0,0.1,0.0
0.0,0.08,0.0
0.0,0.02,0.0
0.0,0.0,0.0
1.22,1.12,1.22
0.3,1.64,0.3
0.0,0.0,0.0
0.0,1.42,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.06,1.4,0.06
0.0,0.52,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5,1.48,0.5
0.02,0.64,0.02
0.22,2.02,0.22
0.0,0.0,0.0
0.88,0.8,0.88
0.0,4.06,0.0
0.0,0.0,0.0
0.02,2.3,0.02
0.0,0.0,0.0
0.0,0.02,0.0
0.18,2.0,0.18
1.64,1.24,1.64
0.66,1.08,0.66
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.5,0.0
0.0,0.0,0.0
0.06,0.72,0.06
0.0,0.0,0.0
0.0,1.28,0.0
0.0,0.0,0.0
0.76,1.42,0.76
0.0,0.22,0.0
0.0,0.0,0.0
0.1,0.18,0.1
0.0,0.0,0.0
4.08,3.54,4.08
0.0,1.0,0.0
0.0,0.3,0.0
0.66,0.7,0.66
0.0,1.38,0.0
0.06,4.68,0.06
0.0,0.02,0.0
0.0,0.0,0.0
0.12,0.88,0.12
2.0,0.94,2.0
0.78,2.62,0.78
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.52,0.98,0.52
0.0,0.2,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.34,0.0
0.0,0.02,0.0
0.3,0.42,0.3
0.0,0.06,0.0
1.14,1.42,1.14
0.0,0.0,0.0
1.58,1.16,1.58
0.0,0.4,0.0
0.48,0.34,0.48
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.54,0.0
0.0,2.66,0.0
4.48,3.84,4.48
0.0,0.1,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.12,5.24,0.12
0.0,0.0,0.0
0.0,0.28,0.0
0.0,0.1,0.0
0.0,0.04,0.0
0.28,1.28,0.28
0.02,1.14,0.02
0.0,0.26,0.0
0.38,0.92,0.38
0.0,0.0,0.0
0.0,0.0,0.0
1.04,1.54,1.04
0.0,0.34,0.0
0.46,1.0,0.46
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.06,0.0
0.02,0.42,0.02
0.0,0.46,0.0
0.0,0.0,0.0
0.44,1.38,0.44
0.0,0.04,0.0
0.0,0.02,0.0
0.16,1.92,0.16
0.14,0.64,0.14
0.0,0.86,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.16,0.92,1.16
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.14,2.56,3.14
0.0,0.0,0.0
0.04,1.24,0.04
0.0,0.0,0.0
1.02,0.9,1.02
0.16,1.74,0.16
0.0,1.06,0.0
0.16,1.48,0.16
0.0,2.34,0.0
0.86,2.14,0.86
0.0,0.48,0.0
0.0,1.86,0.0
0.0,0.8,0.0
0.06,1.5,0.06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.08,0.0
1.28,1.06,1.28
0.0,1.4,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.58,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.96,1.12,0.96
0.18,2.26,0.18
0.0,1.08,0.0
3.12,2.64,3.12
0.02,0.68,0.02
0.0,0.12,0.0
0.0,2.38,0.0
0.88,0.72,0.88
0.64,0.9,0.64
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,3.36,0.0
0.02,0.28,0.02
0.02,1.18,0.02
0.76,1.32,0.76
0.0,0.36,0.0
0.0,0.0,0.0
0.0,0.14,0.0
0.0,0.2,0.0
0.0,3.52,0.0
0.28,1.54,0.28
0.04,0.3,0.04
0.0,2.5,0.0
0.02,1.9,0.02
0.0,0.0,0.0
0.0,0.0,0.0
0.88,0.74,0.88
0.0,5.5,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.04,0.48,0.04
0.0,0.0,0.0
0.0,0.0,0.0
0.04,1.96,0.04
0.0,0.38,0.0
0.0,0.0,0.0
1.34,1.4,1.34
0.02,2.36,0.02
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.14,0.68,0.14
0.0,0.76,0.0
1.54,1.16,1.54
2.96,2.06,2.96
0.0,0.0,0.0
0.0,0.18,0.0
0.0,0.12,0.0
0.0,0.18,0.0
0.0,0.0,0.0
0.0,0.7,0.0
0.0,0.8,0.0
0.0,0.0,0.0
0.1,0.72,0.1
0.54,1.12,0.54
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.38,0.0
0.0,0.48,0.0
0.0,0.0,0.0
0.0,0.56,0.0
0.0,0.14,0.0
0.0,0.04,0.0
0.0,0.66,0.0
0.0,0.24,0.0
0.0,0.0,0.0
0.0,2.66,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4,0.84,0.4
0.0,2.06,0.0
1.64,1.48,1.64
0.0,0.02,0.0
0.0,2.1,0.0
0.0,0.0,0.0
0.0,0.74,0.0
0.04,3.14,0.04
0.0,0.0,0.0
0.0,1.2,0.0
0.0,0.0,0.0
0.0,1.16,0.0
1.66,1.64,1.66
0.0,0.0,0.0
0.0,0.36,0.0
0.0,1.9,0.0
0.18,1.3,0.18
0.0,0.96,0.0
1.28,1.68,1.28
0.0,0.0,0.0
0.8,1.5,0.8
0.0,0.1,0.0
0.0,0.0,0.0
0.08,1.18,0.08
0.0,0.0,0.0
0.0,1.52,0.0
0.0,2.04,0.0
0.0,0.02,0.0
1.14,2.6,1.14
0.0,0.0,0.0
0.36,0.42,0.36
0.0,0.0,0.0
0.1,2.12,0.1
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.94,0.0
0.0,0.0,0.0
0.1,1.78,0.1
0.0,1.62,0.0
0.0,0.0,0.0
0.68,0.72,0.68
0.0,0.2,0.0
0.38,1.26,0.38
0.0,0.0,0.0
0.24,0.78,0.24
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.72,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.0,1.68,0.0
0.0,2.46,0.0
0.22,0.96,0.22
0.0,0.26,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5,0.0
0.0,1.46,0.0
0.0,0.06,0.0
1.48,1.0,1.48
0.0,0.0,0.0
1.24,0.86,1.24
0.0,0.08,0.0
0.88,1.56,0.88
0.0,0.32,0.0
0.36,1.18,0.36
0.0,1.48,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.52,2.06,0.52
0.0,1.64,0.0
0.0,0.42,0.0
2.86,2.5,2.86
0.0,3.08,0.0
0.0,0.0,0.0
0.0,1.28,0.0
0.06,0.24,0.06
0.0,0.0,0.0
0.0,1.68,0.0
